#Frame   ETOTAL_00024  EBOND_00025 EANGLE_00026 EDIHEDRAL_00027  E14LJ_00028 E14ELEC_00029    ELJ_00030  EELEC_00031
      60    -318.5672       0.0000       0.0000          0.0000       0.0000        0.0000    -127.8140    -190.7532
      61    -304.7465       0.0000       0.0000          0.0000       0.0000        0.0000    -121.2310    -183.5155
      62    -309.6820       0.0000       0.0000          0.0000       0.0000        0.0000    -114.6266    -195.0554
      63    -325.8715       0.0000       0.0000          0.0000       0.0000        0.0000    -130.9630    -194.9086
      64    -314.8517       0.0000       0.0000          0.0000       0.0000        0.0000    -131.9062    -182.9455
      65    -285.5639       0.0000       0.0000          0.0000       0.0000        0.0000    -109.7361    -175.8278
      66    -307.1895       0.0000       0.0000          0.0000       0.0000        0.0000    -121.8536    -185.3359
      67    -316.9055       0.0000       0.0000          0.0000       0.0000        0.0000    -129.4478    -187.4577
      68    -338.3346       0.0000       0.0000          0.0000       0.0000        0.0000    -128.3101    -210.0245
      69    -327.1290       0.0000       0.0000          0.0000       0.0000        0.0000    -127.8660    -199.2630
      70    -323.6581       0.0000       0.0000          0.0000       0.0000        0.0000    -118.8983    -204.7598
      71    -304.2729       0.0000       0.0000          0.0000       0.0000        0.0000    -117.9075    -186.3655
      72    -318.5385       0.0000       0.0000          0.0000       0.0000        0.0000    -127.9923    -190.5462
      73    -324.9215       0.0000       0.0000          0.0000       0.0000        0.0000    -122.4887    -202.4328
      74    -355.3058       0.0000       0.0000          0.0000       0.0000        0.0000    -115.2514    -240.0544
      75    -357.7808       0.0000       0.0000          0.0000       0.0000        0.0000    -116.1445    -241.6363
      76    -347.7285       0.0000       0.0000          0.0000       0.0000        0.0000    -134.6167    -213.1118
      77    -362.0781       0.0000       0.0000          0.0000       0.0000        0.0000    -139.9567    -222.1214
      78    -358.5989       0.0000       0.0000          0.0000       0.0000        0.0000    -123.8187    -234.7802
      79    -360.5806       0.0000       0.0000          0.0000       0.0000        0.0000    -132.9173    -227.6633
      80    -345.2707       0.0000       0.0000          0.0000       0.0000        0.0000    -122.1420    -223.1287
      81    -353.0550       0.0000       0.0000          0.0000       0.0000        0.0000    -134.9628    -218.0922
      82    -339.4718       0.0000       0.0000          0.0000       0.0000        0.0000    -120.0894    -219.3824
      83    -360.7908       0.0000       0.0000          0.0000       0.0000        0.0000    -133.5460    -227.2448
      84    -345.3977       0.0000       0.0000          0.0000       0.0000        0.0000    -141.5124    -203.8853
      85    -322.8563       0.0000       0.0000          0.0000       0.0000        0.0000    -128.7441    -194.1122
      86    -364.5377       0.0000       0.0000          0.0000       0.0000        0.0000    -119.6147    -244.9230
      87    -369.3450       0.0000       0.0000          0.0000       0.0000        0.0000    -134.7229    -234.6220
      88    -344.4296       0.0000       0.0000          0.0000       0.0000        0.0000    -130.6953    -213.7342
      89    -347.1103       0.0000       0.0000          0.0000       0.0000        0.0000    -130.8837    -216.2265
      90    -350.5952       0.0000       0.0000          0.0000       0.0000        0.0000    -127.6070    -222.9883
      91    -362.2309       0.0000       0.0000          0.0000       0.0000        0.0000    -124.7359    -237.4950
      92    -360.0506       0.0000       0.0000          0.0000       0.0000        0.0000    -130.2712    -229.7795
      93    -333.4869       0.0000       0.0000          0.0000       0.0000        0.0000    -131.4450    -202.0418
      94    -400.0599       0.0000       0.0000          0.0000       0.0000        0.0000    -129.0464    -271.0135
      95    -363.4775       0.0000       0.0000          0.0000       0.0000        0.0000    -124.7286    -238.7489
      96    -325.3952       0.0000       0.0000          0.0000       0.0000        0.0000    -109.4149    -215.9803
      97    -354.5270       0.0000       0.0000          0.0000       0.0000        0.0000    -127.4256    -227.1015
      98    -364.6320       0.0000       0.0000          0.0000       0.0000        0.0000    -130.1657    -234.4664
      99    -356.0466       0.0000       0.0000          0.0000       0.0000        0.0000    -125.8650    -230.1816
     100    -317.9433       0.0000       0.0000          0.0000       0.0000        0.0000    -122.9615    -194.9818
